model,drop out,methods,reward,run,test,cifar100,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR class avg,rew2.2,1,0.0063342736857503,0.3641715383235163,0.2991351385849058,0.2820638755258826,0.2679600398169537,0.3553092477299393,0.3160224867574187,0.246103370091274,0.4678211898478068
confidnet,do1,MCD-MSR class avg,rew2.2,3,0.0090298751953735,0.3687685916471319,0.291099803185156,0.2659106228017238,0.2540176539275951,0.3604432421003956,0.3442628386571743,0.252257079993545,0.5260000755194874
confidnet,do1,MCD-MSR class avg,rew2.2,5,0.0095648152127424,0.3685821291264519,0.2861420402215855,0.264963203120571,0.2481735115410536,0.3579939098295952,0.3450448055273298,0.2480063836168604,0.4914572949604318
confidnet,do1,MCD-MSR class avg,rew2.2,4,0.0087651197107309,0.3723108563110166,0.2950352331054408,0.2878838688055795,0.2702196294592205,0.3644129860629119,0.3364814676626197,0.2602504607291915,0.55163389496164
confidnet,do1,MCD-MSR class avg,rew2.2,2,0.0082898453746982,0.3679674820734692,0.3101044898952068,0.2890469274618495,0.2744137855216719,0.3609997834472669,0.3215218148789729,0.2521373815383116,0.4786518437658379
confidnet,do1,MCD-MSR class,rew2.2,1,0.0059836320097992,0.361721530110278,0.2932732459373403,0.2776875277367249,0.2632192291093527,0.3526568664485025,0.3089733082740215,0.2428700664889047,0.452304519620421
confidnet,do1,MCD-MSR class,rew2.2,3,0.0110286863826381,0.3672118030993322,0.2858048335366326,0.2615033213290465,0.2499220210781212,0.3589386176234826,0.3372864884834324,0.2499285495561025,0.5156450901143503
confidnet,do1,MCD-MSR class,rew2.2,5,0.0088035210552316,0.3675424548349337,0.2828928505288646,0.2637166894252669,0.2464670333663004,0.3563212228922036,0.3374708007325946,0.2459861334665798,0.4744062171791084
confidnet,do1,MCD-MSR class,rew2.2,4,0.0114073634726744,0.372150952334687,0.2961761305422354,0.2883690830870826,0.27084002550199,0.3633232271516992,0.3309248581048705,0.258889866124822,0.5451397363674956
confidnet,do1,MCD-MSR class,rew2.2,2,0.0065795706921754,0.3653726711123166,0.3083093414581046,0.2873468179864752,0.2727920957615823,0.3588580698237945,0.3141935756185378,0.2480191444815474,0.4634069457012728
confidnet,do1,MCD-MSR global,rew2.2,1,0.0074952232830259,0.3625357265894625,0.2971802184504841,0.2811904991202368,0.2664280458105984,0.3528274782357875,0.3089126609902256,0.2444838721225206,0.4585605953471581
confidnet,do1,MCD-MSR global,rew2.2,3,0.0101312552352564,0.367820629424768,0.2895190012834253,0.2641081074534234,0.2522819392011757,0.3590564983228697,0.3402891834954968,0.2514088744289209,0.52082093140741
confidnet,do1,MCD-MSR global,rew2.2,5,0.0093793417840218,0.3675239084676019,0.2836393100376143,0.2645195745454444,0.2476557124689767,0.3575153100781473,0.3392815781215437,0.2467024747150944,0.4805589599718934
confidnet,do1,MCD-MSR global,rew2.2,4,0.0096085715048027,0.3719177682487527,0.2948173856565643,0.2874219869698523,0.2696686334469051,0.3635531329910838,0.3323235637005836,0.2595678971141733,0.5490177750658316
confidnet,do1,MCD-MSR global,rew2.2,2,0.0079452476661081,0.3667894976640731,0.309527004668134,0.2888788575124826,0.2745241635804498,0.3602411950511651,0.3154636329442896,0.250233296856554,0.4698797645774802
confidnet,do1,MCD-MSR class pred,rew2.2,1,0.0094441286596577,0.3808350151799322,0.3167702765667434,0.3070822339161576,0.2906838282143097,0.3758850452901917,0.3398119146820853,0.2586128122594944,0.4702309172606003
confidnet,do1,MCD-MSR class pred,rew2.2,3,0.009923729063077,0.3862183987199009,0.3080472790740932,0.2895276481406145,0.2753110257776908,0.3821324039837801,0.3638024964342194,0.2641899065655332,0.5291187082748707
confidnet,do1,MCD-MSR class pred,rew2.2,5,0.009228100471059,0.3866525416886502,0.3049060451180241,0.2919838915071494,0.2722837132135655,0.3806231182668796,0.363548610720016,0.2616099539795369,0.4982174359319819
confidnet,do1,MCD-MSR class pred,rew2.2,4,0.0091648741136751,0.3913811109998553,0.3186377510598739,0.3153896817212064,0.2960059109996306,0.3865843263989191,0.3637405345572915,0.2743228337432188,0.5574275235169025
