model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-KPCA RecError class avg,rew2.2,1,0.2064833211879012,0.1268164264882484,0.1060015552500429,0.0563658417537249,0.0529096998634957,0.1153891155296537,0.0592441886340294,0.1906442564818044,0.1147366215096245
confidnet,do1,MCD-KPCA RecError class avg,rew2.2,3,0.2100661605663752,0.1199218670076726,0.0894186861810755,0.061916746452385,0.0557439766366512,0.1160537872340425,0.0615549012933968,0.2260004395540524,0.087896621498953
confidnet,do1,MCD-KPCA RecError class avg,rew2.2,5,0.2065469800020258,0.1221239630946334,0.0908583743842364,0.0647062288135593,0.0605250419410239,0.1057789585097375,0.0544804484457278,0.2196477619333767,0.149000980643546
confidnet,do1,MCD-KPCA RecError class avg,rew2.2,4,0.2063458759029608,0.1368480834464043,0.1117928120736698,0.072292058923129,0.0692720472018594,0.1101666184971098,0.0642732348947725,0.2055014643006745,0.134710164738685
confidnet,do1,MCD-KPCA RecError class avg,rew2.2,2,0.2074996932893009,0.1306912258392675,0.1131862171331637,0.0723131677123961,0.0679653965774256,0.1339357554688824,0.0579446234735413,0.2114546997877165,0.1078592142385757
confidnet,do1,MCD-PCA RecError class avg,rew2.2,1,0.2215121290408112,0.1303785554983702,0.1111037205705447,0.0955642061996917,0.0980041104858667,0.1708535310250257,0.0504603474837384,0.3386584772119521,0.088231843018153
confidnet,do1,MCD-PCA RecError class avg,rew2.2,3,0.2492340467692875,0.1723440323955669,0.1658670779441797,0.1175518464694819,0.1290120777442152,0.2106366553191489,0.0432140401633764,0.3627346861426649,0.0625940746682584
confidnet,do1,MCD-PCA RecError class avg,rew2.2,5,0.2491724814358165,0.1454381835110885,0.1390297689825038,0.1145583559322033,0.1327156469622005,0.1979356562235393,0.0414798793952777,0.3685488339792235,0.116951520982812
confidnet,do1,MCD-PCA RecError class avg,rew2.2,4,0.3286652006938204,0.1734656037991858,0.1747198072987721,0.1307852353538774,0.1289662745098039,0.2913794032641958,0.0658163272233537,0.4033800639646016,0.1370757451819217
confidnet,do1,MCD-PCA RecError class avg,rew2.2,2,0.2276049070655667,0.1047374279416751,0.0832510347752332,0.0530527810751229,0.0608969021725135,0.1832488977446159,0.0443195895522388,0.3378749336614078,0.0666356992619346
