model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
modelvit,do0,MSR global,rew0,1,13.486598771623298,181.3379596998834,178.80484291292728,173.02395318971023,155.898738755907,173.27119699010092,160.44660462243533,94.84074017722418,294.9851351307023
modelvit,do0,MSR global,rew0,0,13.35040124054083,181.8228884828858,179.9697200558137,176.7518283600012,156.22179224690083,172.9350259071387,161.30072297358026,95.18795423875277,295.8181451590599
modelvit,do0,MSR global,rew0,3,13.194493834339989,181.5271540912921,179.8246904650667,173.36511017162226,155.3806085742914,173.9991139906796,160.5421353190799,94.9739583744966,294.4212335591617
modelvit,do0,MSR global,rew0,4,13.033870392441814,181.86180593539527,178.01009311030768,171.83249650493175,156.1387724568134,173.1520457229443,161.2435588205188,95.13130048987084,296.8154839889989
modelvit,do0,MSR global,rew0,2,13.017851862727388,180.80817648661989,176.49371151751475,172.53073747183515,155.0490409368977,173.28920072154637,161.11454603056052,94.09516562803186,295.25603907669955
modelvit,do0,GEN global,rew0,1,13.423203711441603,181.3679541082804,178.98455793268656,172.58197264752147,155.5748317623678,173.5995225924051,160.7255109305085,95.65670455479952,295.10851445955547
modelvit,do0,GEN global,rew0,0,13.354882713495398,182.8518651045841,181.1451359548435,176.88786448742096,156.55100264704498,174.46671851825084,162.00141216517764,98.4369651694596,297.0059460258313
modelvit,do0,GEN global,rew0,3,13.201333338285622,182.06245091580377,180.80651178108064,173.22513641205555,155.43200146993996,175.14804727635254,161.40814459545803,97.12396214342311,295.6615795096203
modelvit,do0,GEN global,rew0,4,13.120092607960236,184.48246893981437,180.8951960248752,172.60157521460644,157.30340583231217,176.27707982808283,165.04240707057568,100.6443781832267,300.4249312100801
modelvit,do0,GEN global,rew0,2,12.99077779711095,181.6256747352404,177.6504444377671,172.37448415266718,155.11341570389035,174.40704757379493,162.1456018260553,96.84388610571136,296.703243547324
modelvit,do0,PCE global,rew0,1,13.50273458628443,181.0283446125217,178.57107847830918,172.72658176637893,155.56796070663668,172.89170737361033,160.1043703882167,94.44171554937417,294.7387361323606
modelvit,do0,PCE global,rew0,0,13.398574076202443,181.5001541682093,179.67016494215054,176.3881383030354,155.83119355639872,172.5315282087003,160.92968714759752,94.77691563192644,295.5304630089676
modelvit,do0,PCE global,rew0,3,13.290086422872266,181.24205312446009,179.5623952460501,173.07366900557855,155.05948363175585,173.65935555656455,160.2593927280684,94.61555308472416,294.21968548664
modelvit,do0,PCE global,rew0,4,13.105697539132152,181.54907409138968,177.73159361121097,171.5119199468092,155.81539107763788,172.77511424207682,160.91334479616782,94.74326818239214,296.552266453608
modelvit,do0,PCE global,rew0,2,13.0944691415708,180.5207654196696,176.20990304965122,172.2066313126087,154.7203597946653,172.93959090757397,160.79328759898544,93.72853267733804,295.0141165622585
modelvit,do0,MSR,rew0,1,13.61445062675921,181.0478063185172,178.83101363016158,173.39941068371934,156.00164518758834,174.0247244307714,160.15443668405229,95.02201231147974,294.76289040023056
modelvit,do0,MSR,rew0,0,13.5489197790537,180.7691211214957,182.6027448610163,176.29215847850165,155.86336801635463,173.54929735552136,160.48370500101726,93.84631534155317,295.304818830224
modelvit,do0,MSR,rew0,3,13.44601236104063,180.25356869840837,179.85774754092515,172.95923135926185,155.55448775982754,174.9960910155845,160.10904767447352,94.9789803301851,294.2102567280489
modelvit,do0,MSR,rew0,4,13.12790740904731,180.95537640555497,178.49405764774764,172.19023914189674,156.057864511245,173.92167485414464,160.45060786795386,94.74127300239805,296.3973394944436
modelvit,do0,MSR,rew0,2,13.306975304696408,180.26196350032995,177.1895771446966,172.26442346717528,154.85302993832607,173.5934434660546,160.61923603867857,93.61590182318264,294.937975946334
modelvit,do0,GEN,rew0,1,13.537870374044967,181.23758176730604,179.14556855787862,172.94120026882177,155.71243318449268,174.39656979285903,160.96011854227933,96.14819300153658,295.2459602542832
modelvit,do0,GEN,rew0,0,13.50900619450274,181.71536048780527,183.57091096475293,176.4182642067115,156.14217174315633,174.60297264272887,161.65831355223588,96.62822769321956,296.8114249999786
modelvit,do0,GEN,rew0,3,13.409592602420568,181.0839626509516,181.0393381946112,173.03917290799424,155.88738915320602,176.04260601903695,161.86525867306332,97.32455762014158,296.10403999170626
modelvit,do0,GEN,rew0,4,13.302006180452334,185.50794610845583,182.8679006114789,174.53609889516386,159.01894134516695,178.53738321163826,168.42382434449942,102.81602827437968,302.9211648633322
modelvit,do0,GEN,rew0,2,13.32517284221265,180.1398766949281,177.18517668934004,171.84760683545397,154.48956613392605,173.48503060769204,160.5892766657514,93.88526101576026,295.10189509944104
modelvit,do0,REN global,rew0,1,13.739895084919732,180.71952055657664,178.79039763281847,171.48505191076595,154.43775815065734,173.9319692926966,160.54602895568294,97.3444942415612,294.40209075639484
modelvit,do0,REN global,rew0,0,13.59327778946479,184.46383610884695,182.6923857147012,176.3444168027408,156.3055152724712,176.75505458995306,162.280022839375,106.82393206779533,297.7714852789089
modelvit,do0,REN global,rew0,3,13.430629631908635,182.835361596135,183.25687271091172,172.12031716846482,154.4999227530054,182.3685495904432,164.5650436819711,118.4736883072562,295.7478144668759
modelvit,do0,REN global,rew0,4,13.287845695179485,183.52373441242491,180.79400877451724,170.36080506835523,155.20987689689164,175.8785701383654,162.4416832860271,101.79360489557584,298.5338952055055
modelvit,do0,REN global,rew0,2,13.157111118052851,193.52136336083,194.2960261413278,172.38286773719838,156.43844154837433,193.2880313006497,173.6662107018024,158.69222216496337,308.79299961049674
modelvit,do0,PCE,rew0,1,13.643722251456992,180.7491102051969,178.58864522721237,173.12932303147946,155.6871087623847,173.68362771563565,159.83903241309815,94.65943608380994,294.5385608257095
modelvit,do0,PCE,rew0,0,13.622512355950471,180.49636432501688,182.33753638546875,175.97596566646837,155.53612905409952,173.21276480736896,160.16757970941586,93.48844426795029,295.05831654360884
modelvit,do0,PCE,rew0,3,13.540283954229382,179.9692210898018,179.61493423671394,172.68856961327575,155.2612376278482,174.69984087475527,159.8308342583805,94.63705290999572,294.01170651848406
modelvit,do0,PCE,rew0,4,13.203327166925494,180.677125976568,178.24022070820524,171.908092534851,155.75537169235253,173.59627339856837,160.14064052685598,94.37008469738764,296.15855699284225
modelvit,do0,PCE,rew0,2,13.366925921310514,179.94860685389648,176.8713812188128,171.9049755008651,154.5034618598853,173.23477800359976,160.27657060655883,93.24228109641676,294.68831920507506
modelvit,do0,REN,rew0,1,13.72999382244032,181.25611134984837,179.71737256424942,171.7783789356376,154.7831276782696,175.17115035249276,163.52076141052174,99.00415362840526,295.4734063564351
modelvit,do0,REN,rew0,0,13.750796312719304,182.7729342530111,184.2672566024881,175.53922019571672,155.5013861728191,175.67369998365368,163.5959443119333,102.15111613022005,297.0843014882599
modelvit,do0,REN,rew0,3,13.651604953296356,185.40785630505636,188.8844877990201,173.40570973664285,157.56294943086422,182.38329633684103,175.04598876220624,115.14646221827904,304.4841020811736
modelvit,do0,REN,rew0,4,13.370104955382375,182.3821063035563,180.67604663105735,170.9675382338053,155.37203004933738,175.66685641001766,163.3221279643311,99.3666257713293,298.7018260264045
modelvit,do0,REN,rew0,2,13.406666660090396,184.8297958258264,183.1164900718271,171.48268125762627,154.83297225219744,178.18328114183095,167.8094259099269,112.87464915586968,303.9766173839211
modelvit,do0,PE global,rew0,1,13.999438291580494,180.33099766339197,178.0644330568254,172.27816200751147,154.96750569217886,171.68692388119723,159.48195732613078,93.37713477336204,294.3093069383152
modelvit,do0,PE global,rew0,0,13.873302461984473,180.7767769190852,178.9020501111992,175.58472212065465,155.0551086259078,171.29571626993072,160.38380520173817,93.67869585926404,295.04439678748014
modelvit,do0,PE global,rew0,3,13.80008642243936,180.48222258633933,178.59322048449482,172.37102963169144,154.38952586028836,172.48638357001977,159.67735289363276,93.58904881176358,293.8547541706199
modelvit,do0,PE global,rew0,4,13.608549373221951,180.8811518948057,176.87309615036185,170.92341310094625,155.1729993684005,171.63971023148588,160.26319997299774,93.63932608085769,295.98981697368373
modelvit,do0,PE global,rew0,2,13.547123468514153,179.8215273508421,175.32034335708232,171.42499959101858,153.9602282357483,171.70519316968125,160.1243464593473,92.63996351478065,294.4876192110667
modelvit,do0,GEN class pred,rew0,1,14.314870382697944,181.3443897029188,177.46164117935012,171.10830965848794,154.583541078688,175.90501368978096,160.23914588776574,97.88587008154076,295.3450803536708
modelvit,do0,GEN class pred,rew0,0,13.976450634277068,180.93011990736176,182.40266283012977,174.4104942251901,154.68432482362778,174.86764695209777,159.96763275958008,96.12990528683616,295.24315278841914
modelvit,do0,GEN class pred,rew0,3,14.05346914625746,180.63374531653443,179.06121322440688,172.1044604533908,154.9732202626675,176.94597709256243,160.64053790838548,98.75180902052556,296.2607648482323
modelvit,do0,GEN class pred,rew0,4,14.10152468053275,182.0110299271144,178.7126381873801,170.41794721015967,154.8325406362246,175.81936459794514,161.57714935759373,98.07144097716944,297.92182163336935
modelvit,do0,GEN class pred,rew0,2,13.748197524022544,182.77111197132595,177.27002830474558,172.39164105923916,155.60834570749225,177.07320725276682,164.46754948835917,99.90431899624488,299.1345637434757
modelvit,do0,PE,rew0,1,14.156709876840372,180.0181935772735,178.05551015765118,172.70013809583347,155.0745895280224,172.61151324896483,159.20996859628622,93.64071950135732,294.1192538504173
modelvit,do0,PE,rew0,0,14.216413594003823,179.82423547842586,181.70781523884665,175.23903883698662,154.8724777686,172.21597080365163,159.63466408674628,92.5349183657036,294.6132545372587
modelvit,do0,PE,rew0,3,14.130234587464656,179.2695150561213,178.78114259946454,172.10132108401987,154.7054040576138,173.77706785718144,159.26814098976072,93.69833957534642,293.67759832968864
modelvit,do0,PE,rew0,4,13.812290141358163,180.07444278604987,177.58640729606824,171.4326307240138,155.2343749245487,172.687377602795,159.5683089058407,93.40868801219747,295.695968404918
modelvit,do0,PE,rew0,2,13.88724692393104,179.30670367550027,176.0640371987998,171.17331083133115,153.80291357496702,172.21686529091062,159.61060912077562,92.23671684675044,294.18323839555524
modelvit,do0,MSR class pred,rew0,1,14.5056111162606,180.43829922140293,176.67792309524916,171.32825431494626,154.32838971031694,174.39477605854466,158.47051848865763,95.18860917265484,293.9218482971254
modelvit,do0,MSR class pred,rew0,0,14.084055568502258,180.21656570344192,181.70592429913975,174.32099759288386,154.45205088989772,173.85920961977823,159.41771416687305,93.96425733066935,294.3969714087586
modelvit,do0,MSR class pred,rew0,3,14.173703709239716,179.3375171705321,177.64562467854566,171.5615350566134,154.1789403920907,175.00573663959642,158.3726905849381,95.2808228915002,293.4769171277071
modelvit,do0,MSR class pred,rew0,4,14.186265416233152,180.4695975228285,177.14877576900096,170.03399828693097,154.18207448947234,173.93317892852195,159.07352599880912,94.85092208349737,295.53714028398394
modelvit,do0,MSR class pred,rew0,2,13.813320990696308,179.9276478993665,174.6541364003715,170.72133959206812,153.51013224089476,173.98907401931928,159.05027411833387,93.9000259850481,294.0464858806856
modelvit,do0,PCE class pred,rew0,1,14.518290119336193,180.3324725396656,176.6191975736979,171.23250037401658,154.22216218035726,174.23381444334834,158.41005133897545,95.03589358932106,293.8681121103081
modelvit,do0,PCE class pred,rew0,0,14.116944464360133,180.11199380835143,181.6154852304853,174.1979247301695,154.32738262136922,173.67592797815885,159.33551108688914,93.78925746942316,294.3389463064498
modelvit,do0,PCE class pred,rew0,3,14.198246909817197,179.2322270428116,177.557750184785,171.43945039288133,154.05664182523134,174.8412321603312,158.3087779397877,95.1014330731157,293.4283567079531
modelvit,do0,PCE class pred,rew0,4,14.20121604307254,180.35869279158916,177.0776878789567,169.9122937039616,154.06624680352894,173.77676531635922,158.99308048982664,94.68311870252543,295.46423935827903
modelvit,do0,PCE class pred,rew0,2,13.83306172753914,179.82595543506085,174.58369522262086,170.58883159990512,153.38437001558177,173.82618012313094,158.97008072471138,93.7335041020217,293.98237571664407
modelvit,do0,REN class pred,rew0,1,14.901487660742232,180.221840933084,177.64131629804308,170.0016504094452,153.20202137584874,175.19385312527075,158.0754367929245,97.37000278410154,293.7679586296872
modelvit,do0,REN class pred,rew0,0,14.525265433933075,179.83551965502133,181.59410183313736,173.34898820079044,153.49251251268151,173.329375967235,158.63557089483533,94.1710093659434,294.0377309739239
