model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
modelvit,do0,GEN global,rew0,15.744003593142972,288.36524346190663,263.2071648176566,251.5501122632823,215.5706572842996,248.4698030495012,213.95911804137322,123.02659384825438,440.5627790821151
modelvit,do0,MSR global,rew0,15.82099832879095,287.7484551266768,261.73472620950554,252.0570716537217,215.5538759225583,246.33076314210422,212.03615010667576,119.20249768729278,437.7871064180992
modelvit,do0,PCE global,rew0,15.88904441045209,287.27930313726085,261.3239701830375,251.53213422311842,215.01051269490313,245.7446779272067,211.4256068062654,118.62861152244034,437.0905233009315
modelvit,do0,REN global,rew0,16.051609110282474,306.0119856277253,289.17442345085044,251.93278150453958,217.9673806407734,284.38207673038795,236.40097839129447,211.41524159744586,460.9133635451576
modelvit,do0,GEN,rew0,16.29909187961085,283.6138067918638,272.3435608317598,251.8187144262989,217.20335636484293,252.8005621323069,214.09823664087088,122.34798553297874,440.3499422522329
modelvit,do0,MSR,rew0,16.403214452045763,282.416638806612,270.9222054078881,251.82936695344205,216.8117092627013,250.8435731410722,210.6547602172731,118.50022867570235,436.5173290057866
modelvit,do0,PCE,rew0,16.477429956839316,281.9718803013065,270.52600862232237,251.34244950080407,216.30652786344476,250.32322880375463,210.07838603297833,117.96292671757105,435.8644794699753
modelvit,do0,REN,rew0,16.51352767424865,291.53168526154,285.32361879516594,249.90260547505946,217.93169618218107,264.8653575092716,242.30370745721626,161.10863755860487,458.340914762479
modelvit,do0,PE global,rew0,16.627195302545765,286.5915765340234,260.37196571043,250.42746778606153,213.88427972344212,243.1942602141425,209.99940933470035,116.66926077569683,435.2702065645726
modelvit,do0,GEN class pred,rew0,17.235602122472805,283.84807883945876,264.3948546833769,247.4545924929634,213.64705061768873,252.98327325864693,211.36352213940586,123.77323400977339,438.5210885177432
modelvit,do0,PE,rew0,17.376840770335143,281.2520443838669,269.94379070047734,250.3138348928714,215.39939072548432,248.31116657782923,208.7315140601028,116.1951917089121,434.2505896206993
modelvit,do0,MSR class pred,rew0,17.623830133685583,282.84553910376445,262.9939758678188,247.48306279722024,213.07748497823113,249.99338444147347,207.50623753980048,118.95422318275503,433.4690061061242
modelvit,do0,PCE class pred,rew0,17.64939415672044,282.6820503091714,262.87862392984385,247.28267611955098,212.88485019578565,249.73460850161604,207.3589955966891,118.70783610998612,433.28585731457105
modelvit,do0,REN class pred,rew0,18.220956624638188,286.50326686451626,272.6484490949927,246.01081659606953,212.5338555046732,255.51741412785933,208.69621296199853,136.32443823956015,435.72127548273585
modelvit,do0,GEN class,rew0,18.53601591258646,294.5968610602705,282.83424480284884,260.25392796839833,226.19673865385045,253.85101986643514,220.09172788603126,125.15710440984734,446.02892326309654
modelvit,do0,PE class pred,rew0,18.725518317810362,282.8934790803772,263.3465720080255,246.86118223760496,212.76462743530047,247.85904623072906,206.83523139683757,117.19263979289315,432.49016830900973
modelvit,do0,MSR class,rew0,18.75869482317681,291.392495584284,279.2797217722984,259.055899821659,224.55089288827958,250.5642338884573,214.09880748696477,118.85397454367754,438.83792624366595
modelvit,do0,PCE class,rew0,18.826002013515165,290.9883953924551,278.9154030777728,258.5997498984911,224.09765214479836,250.0690390860812,213.57973557022305,118.34390827428342,438.23694043891163
