model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR,rew2.2,1,93.69634571382632,222.2878683089096,218.05703749740476,219.253750179526,203.89649605619564,224.9010228972812,215.56290920775112,161.7024880188632,352.3646076282904
confidnet,do1,MCD-MSR,rew2.2,3,92.51714813178197,222.92338785412267,217.1692277606473,218.7771477913414,200.17033742427523,222.07974208498692,214.351582876877,163.49941767186942,351.6181964492043
confidnet,do1,MCD-MSR,rew2.2,5,91.6469505932546,221.2326323045695,216.12268738247468,212.21605949018263,196.4355802120297,222.02275947805023,212.5929947780841,161.32880164170385,352.38601374899207
confidnet,do1,MCD-MSR,rew2.2,4,92.18377158183688,222.23990495009912,218.40515476566136,217.51928523229964,201.71658372076237,223.03587862701812,213.18813105878644,160.68813600095632,348.47016291999444
confidnet,do1,MCD-MSR,rew2.2,2,91.4624073922993,222.97313079691165,218.5730652901373,218.9526368065232,203.60069795382364,223.68124747587984,213.179027582638,163.4801041223031,349.1260633859912
confidnet,do1,MCD-MSR global,rew2.2,1,93.91067901439156,222.24319194060743,218.47812792605183,219.8377208227872,204.2528365014084,225.23095455479216,215.73436864435408,161.30104435182534,352.01010567325216
confidnet,do1,MCD-MSR global,rew2.2,3,92.69688889625507,222.69064487331207,217.3382753515503,219.32145114066165,200.4761731505481,222.3155925761355,214.39576501594084,162.92813284875444,351.35526490592093
confidnet,do1,MCD-MSR global,rew2.2,5,91.69830863614575,220.8075527594517,216.11581326254995,212.4968276703568,196.50154418270668,222.1790909016325,212.5999838025621,160.65736400223346,351.52909809264673
confidnet,do1,MCD-MSR global,rew2.2,4,92.45225312875036,222.2344870688977,218.8706119944628,218.1966110735365,202.1650817186093,223.26202623337085,213.3819338845752,160.2127362659762,348.1823906689862
confidnet,do1,MCD-MSR global,rew2.2,2,91.58149387596735,223.1280766140717,219.2355482571657,219.69359516149052,203.99721792773275,223.99537654337516,213.40854062506224,162.87709178601517,348.9944967795864
confidnet,do1,MCD-MSR class,rew2.2,1,93.99866663145885,222.0623869179122,218.28475815941312,219.5040272692678,203.6949971825797,225.22174096492927,215.5632000571674,161.3854584433823,351.6939888159795
confidnet,do1,MCD-MSR class,rew2.2,3,92.73217286780708,222.5948992574275,217.1673153937165,218.8750415500631,199.9941044541736,222.20237734310848,214.04712421218085,162.77861822802367,350.9495712799105
confidnet,do1,MCD-MSR class,rew2.2,5,91.66861727726707,220.75073399577636,216.1256826473136,212.23436967017864,196.09224958948343,222.07382902559297,212.23220175133704,160.67724835080392,351.5161822053425
confidnet,do1,MCD-MSR class,rew2.2,4,92.45774689017628,222.1607899265079,218.77735366034463,217.9865643047401,201.93153079824103,223.2120971988724,213.18821818377032,160.18259798275437,347.95951332239923
confidnet,do1,MCD-MSR class,rew2.2,2,91.61327162921712,223.09121358798427,219.11061704972207,219.29584607518655,203.42527708035527,223.98640200982135,213.0600167180745,162.9094856048722,348.63246124161594
confidnet,do1,MCD-MSR class pred,rew2.2,1,94.49453085003752,223.51038340741044,219.9595132952644,221.5091420222594,205.55942589472545,225.9160377061848,217.02104963774943,163.54850541186732,353.4112685436345
confidnet,do1,MCD-MSR class pred,rew2.2,3,92.98141978566208,223.4447145302423,217.9670460399856,220.03351943183603,201.0491908479224,222.6277358907836,214.79017501237897,164.49219268585662,352.1877125908517
confidnet,do1,MCD-MSR class pred,rew2.2,5,91.89462961705512,221.1235554734494,216.53890904119123,213.0347889725941,196.8162094200652,222.35819581722487,212.6660266545646,161.90099736982484,351.7701695132397
