Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,method,feature,Variable,Bin id,Coefficient,Points
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PCE,,var_collapse,0.0,0.0,6.999891913537215
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,var_collapse,1.0,0.0,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,var_collapse,2.0,0.0,6.999891913537215
"(-inf, 0.12)",46,0.7666666666666667,40,6,0.13043478260869565,0.7985076962177715,0.39038154037313266,0.04754124074969919,PCE,,equiangular_uc,0.0,-1.0542346006304915,29.970156181484228
"[0.12, inf)",14,0.23333333333333334,5,9,0.6428571428571429,-1.686398953570229,0.824461710634334,0.09235495369571546,PCE,,equiangular_uc,1.0,-1.0542346006304915,-41.51188800815935
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,equiangular_uc,2.0,-1.0542346006304915,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,equiangular_uc,3.0,-1.0542346006304915,6.999891913537215
"(-inf, 0.08)",14,0.23333333333333334,12,2,0.14285714285714285,0.6931471805599452,0.09241962407465937,0.011326602453026486,PCE,,equiangular_wc,0.0,-0.3042087045431535,12.753585332757634
"[0.08, inf)",46,0.7666666666666667,33,13,0.2826086956521739,-0.16705408466316618,0.022273877955088846,0.0027810017623347907,PCE,,equiangular_wc,1.0,-0.3042087045431535,5.61320519744341
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,equiangular_wc,2.0,-0.3042087045431535,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,equiangular_wc,3.0,-0.3042087045431535,6.999891913537215
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PCE,,equinorm_uc,0.0,0.0,6.999891913537215
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,equinorm_uc,1.0,0.0,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,equinorm_uc,2.0,0.0,6.999891913537215
"(-inf, inf)",60,1.0,45,15,0.25,-2.220446049250313e-16,0.0,0.0,PCE,,equinorm_wc,0.0,0.0,6.999891913537215
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,equinorm_wc,1.0,0.0,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,equinorm_wc,2.0,0.0,6.999891913537215
"(-inf, 0.09)",46,0.7666666666666667,36,10,0.21739130434782608,0.18232155679395468,0.02430954090586064,0.0030344908610768773,PCE,,max_equiangular_uc,0.0,0.9088567329758829,2.478386357547685
"[0.09, inf)",14,0.23333333333333334,9,5,0.35714285714285715,-0.5108256237659909,0.06811008316879873,0.008422384640523535,PCE,,max_equiangular_uc,1.0,0.9088567329758829,19.66817391274143
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,max_equiangular_uc,2.0,0.9088567329758829,6.999891913537215
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,PCE,,max_equiangular_uc,3.0,0.9088567329758829,6.999891913537215
"(-inf, 0.06)",24,0.4,19,5,0.20833333333333334,0.2363887780642302,0.021012335827931595,0.0026204435864908143,PCE,,max_equiangular_wc,0.0,-0.40442237735715314,9.608516918867851
